"sku_mp_id","branch_id","rank"
"266087","RALEIGH","1"
"2938016","RALEIGH","1"
"43835","RALEIGH","1"
"3984228","RALEIGH","1"
"860625","RALEIGH","1"
"1914995","RALEIGH","1"
"4030074","RALEIGH","1"
"4077866","RALEIGH","1"
"21493","RALEIGH","1459"
"13020","RALEIGH","1625"
"2915","RALEIGH","3254"
"19581","RALEIGH","4329"
"252229","RALEIGH","2934"
"2484063","RALEIGH","12"
"31523","RALEIGH","490"
"14557","RALEIGH","21"
"1826534","RALEIGH","7"
"1641380","RALEIGH","33"
"48715","RALEIGH","5"
"3924193","RALEIGH","163"
"3360","RALEIGH","115"
"20803","RALEIGH","17"
"4080783","RALEIGH","6"
"29123","RALEIGH","15"
"77132","RALEIGH","84"
"35623","RALEIGH","3"
"3514962","RALEIGH","65"
"308154","RALEIGH","131"
"19577","RALEIGH","35"
"11988","RALEIGH","19"
"1399361","RALEIGH","24"
"4103056","RALEIGH","55"
"5930","RALEIGH","4"
"4030288","RALEIGH","20"
"4103052","RALEIGH","29"
"256757","RALEIGH","17"
"34478","RALEIGH","13"
"3878448","RALEIGH","1"
"1995","RALEIGH","2"
"32415","RALEIGH","134"
"460052","RALEIGH","45"
"51799","RALEIGH","6"
"43998","RALEIGH","213"
"395216","RALEIGH","23"
"2254050","RALEIGH","1"
"1641382","RALEIGH","16"
"1302320","RALEIGH","5"
"1444714","RALEIGH","14"
"3924284","RALEIGH","90"
"11532","RALEIGH","42"
"1115245","RALEIGH","1"
"4850","RALEIGH","2"
"47688","RALEIGH","3"
"406527","SEATTLE","1"
"21191","DIST","1"
"7993","DIST","1"
"356907","DIST","1"
"141652","RALEIGH","6"
"4336940","RALEIGH","1"
"304043","RALEIGH","1"
"2370529","RALEIGH","1"
"466770","RALEIGH","1"
"3159387","RALEIGH","1"
"3158552","RALEIGH","2"
"530551","RALEIGH","2"
"4273435","RALEIGH","1"
"79940","RALEIGH","1"
"503791","RALEIGH","3"
"106067","SEATTLE","1"
"7961","DIST","1"
"58755","RALEIGH","4"
"440524","RALEIGH","2"
"2484347","RALEIGH","1"
"13838","RALEIGH","1"
"79128","RALEIGH","2"
"23855","RALEIGH","1"
"4207497","RALEIGH","1"
"31142","RALEIGH","5"
"35874","RALEIGH","1"
"3879987","RALEIGH","1"
"1097971","RALEIGH","1"
"1895777","RALEIGH","2"
"2372","RALEIGH","1"
"455676","RALEIGH","1"
"21907","RALEIGH","3"
"79354","RALEIGH","2"
"1199940","RALEIGH","1"
"53126","RALEIGH","3"
"52884","RALEIGH","2"
"427520","RALEIGH","1"
"2889518","RALEIGH","1"
"406377","RALEIGH","1"
"3350220","RALEIGH","1"
"14167","RALEIGH","2"
"54221","RALEIGH","1"
"3791295","RALEIGH","2"
"1591518","RALEIGH","1"
"3572605","RALEIGH","1"
"17862","RALEIGH","1"
"514406","SANAN","2"
"3623120","RALEIGH","1"
"1754424","RALEIGH","1"
"106445","RALEIGH","1"
"274988","RALEIGH","2"
"1737774","RALEIGH","1"
"29237","RALEIGH","2"
"2903347","RALEIGH","1"
"2100973","RALEIGH","1"
"1634402","RALEIGH","1"
"1329180","RALEIGH","1"
"31169","RALEIGH","2"
"182398","RALEIGH","3"
"3536524","RALEIGH","2"
"1914009","RALEIGH","1"
"8323","RALEIGH","5"
"34077","RALEIGH","1"
"3919421","RALEIGH","1"
"30624","RALEIGH","2"
"1666914","RALEIGH","2"
"928774","RALEIGH","2"
"3987021","RALEIGH","3"
"4085627","RALEIGH","2"
"1391284","DIST","1"
"6486","DIST","3"
"689998","RALEIGH","1"
"4198598","RALEIGH","1"
"2964955","RALEIGH","1"
"406176","RALEIGH","3"
"205129","RALEIGH","1"
"4087790","RALEIGH","1"
"106902","RALEIGH","1"
"177906","RALEIGH","1"
"131641","RALEIGH","4"
"46179","RALEIGH","2"
"19457","RALEIGH","1"
"2050847","RALEIGH","1"
"1816822","RALEIGH","1"
"1737563","RALEIGH","1"
"1302484","RALEIGH","2"
"4263611","RALEIGH","2"
"3777005","RALEIGH","1"
"2240830","RALEIGH","2"
"19201","RALEIGH","4"
"38811","RALEIGH","2"
"4111839","SANAN","1"
"531229","RALEIGH","3"
"77058","RALEIGH","4"
"2056493","RALEIGH","1"
"1577433","RALEIGH","2"
"230786","RALEIGH","1"
"53862","RALEIGH","2"
"10369","RALEIGH","1"
"92152","RALEIGH","1"
"1344897","RALEIGH","1"
"35446","SEATTLE","1"
"4132033","SEATTLE","1"
"89616","RALEIGH","1"
"1738456","RALEIGH","1"
"190859","RALEIGH","1"
"3632462","RALEIGH","1"
"3106899","RALEIGH","1"
"224305","RALEIGH","1"
"2376008","RALEIGH","1"
"200780","RALEIGH","1"
"4244672","RALEIGH","1"
"34705","RALEIGH","2"
"1875583","RALEIGH","1"
"58447","RALEIGH","1"
"2972496","SEATTLE","1"
"667628","SEATTLE","1"
"989147","SEATTLE","1"
"161108","SEATTLE","2"
"526813","SEATTLE","1"
"10072","RICH","1"
"58699","SEATTLE","1"
"2110343","SEATTLE","1"
"441124","SEATTLE","1"
"4114035","SEATTLE","1"
"42073","SEATTLE","1"
"47955","SEATTLE","1"
"1737590","SEATTLE","1"
"6061126","SEATTLE","1"
"6379","SEATTLE","1"
"1242929","SEATTLE","1"
"418977","SEATTLE","1"
"405907","SEATTLE","1"
"3625752","SEATTLE","1"
"1821245","SEATTLE","1"
"2932824","RALEIGH","1"
"1725723","RALEIGH","1"
"406346","RALEIGH","2"
"1317521","RALEIGH","1"
"27997","RALEIGH","1"
"248377","RALEIGH","2"
"631274","RALEIGH","1"
"2168670","RALEIGH","2"
"1394425","RALEIGH","2"
"10779","DIST","1"
"667764","SEATTLE","1"
"43698","RALEIGH","1"
"4125712","RALEIGH","1"
"1893974","RALEIGH","2"
"2103226","RALEIGH","1"
"1035929","RALEIGH","1"
"657815","RALEIGH","1"
"3569920","RALEIGH","1"
"1397214","RALEIGH","1"
"1259973","RALEIGH","1"
"521030","RALEIGH","1"
"3059848","RALEIGH","1"
"1196126","RALEIGH","1"
"3879115","RALEIGH","1"
"2639570","RALEIGH","2"
"356913","RALEIGH","1"
"4227578","RALEIGH","2"
"1405715","RALEIGH","1"
"2120120","RALEIGH","1"
"42829","RALEIGH","1"
"3786420","RALEIGH","1"
"135172","RALEIGH","2"
"2465212","RALEIGH","2"
"4286","RALEIGH","2"
"39621","RALEIGH","2"
"2881768","RALEIGH","1"
"395223","RALEIGH","4"
"62885","RALEIGH","1"
"53926","RALEIGH","1"
"16106","RALEIGH","2"
"31448","RALEIGH","1"
"2939298","RALEIGH","2"
"3075694","RALEIGH","1"
"16664","RALEIGH","1"
"3918235","RALEIGH","1"
"563547","RALEIGH","1"
"3611892","RALEIGH","1"
"465672","SEATTLE","1"
"525328","SEATTLE","8"
"35601","SEATTLE","1"
"760340","SEATTLE","1"
"2469448","RALEIGH","1"
"627358","RALEIGH","1"
"3788672","RALEIGH","1"
"33459","RALEIGH","1"
"395160","RALEIGH","1"
"1671689","RALEIGH","1"
"1606746","RALEIGH","3"
"24693","SEATTLE","1"
"3040931","SEATTLE","1"
"34176","RALEIGH","1"
"3609304","DIST","3"
"21907","DIST","1"
"4158599","DIST","1"
"525334","DIST","1"
"39074","DIST","1"
"3978072","SEATTLE","1"
"70528","SEATTLE","1"
"526641","SEATTLE","1"
"3515053","RALEIGH","1"
"501107","RALEIGH","1"
"244511","RALEIGH","1"
"2940071","RALEIGH","1"
"3570112","RALEIGH","1"
"3153639","RALEIGH","1"
"4253637","RALEIGH","1"
"3383121","RALEIGH","2"
"855484","RALEIGH","1"
"46252","RALEIGH","1"
"239465","RALEIGH","1"
"3159497","RALEIGH","1"
"538207","RALEIGH","1"
"1291518","RALEIGH","1"
"882","RALEIGH","1"
"2189371","RALEIGH","1"
"1354036","RALEIGH","2"
"3863834","RALEIGH","3"
"1717849","RALEIGH","1"
"204072","RALEIGH","1"
"1703875","RALEIGH","1"
"178125","RALEIGH","1"
"2929617","RALEIGH","1"
"1396487","RALEIGH","1"
"3036196","RALEIGH","1"
"4203196","RALEIGH","3"
"520235","RALEIGH","1"
"17071","RALEIGH","1"
"3153453","SEATTLE","1"
"2846361","SEATTLE","1"
"4067304","RALEIGH","1"
"861630","RALEIGH","1"
"2114043","DETROIT","1"
"12314","RALEIGH","1"
"2939927","RALEIGH","1"
"13587","RALEIGH","2"
"1868754","RALEIGH","2"
"9837","RALEIGH","1"
"107900","RALEIGH","2"
"2253791","RALEIGH","1"
"396020","RALEIGH","1"
"2396534","SEATTLE","1"
"3860005","SEATTLE","1"
"2392328","SEATTLE","1"
"1666465","SEATTLE","1"
"43725","SEATTLE","2"
"17889","DIST","1"
"405781","SEATTLE","2"
"10794","SEATTLE","1"
"406209","SEATTLE","1"
"2405300","SEATTLE","3"
"31669","RALEIGH","1"
"4106968","RALEIGH","1"
"4092545","RALEIGH","1"
"3876384","RALEIGH","1"
"11681","RALEIGH","1"
"13072","RALEIGH","1"
"62389","RALEIGH","1"
"3148","RALEIGH","1"
"3795462","SEATTLE","1"
"1853053","SEATTLE","1"
"3625765","SEATTLE","2"
"3918507","SEATTLE","1"
"760324","SEATTLE","1"
"343949","SEATTLE","1"
"856359","SEATTLE","1"
"52882","SEATTLE","1"
"989114","SEATTLE","1"
"2937963","SEATTLE","1"
"1257076","SEATTLE","1"
"35936","SEATTLE","1"
"28480","SEATTLE","1"
"1840955","SEATTLE","1"
"460032","SEATTLE","1"
"17430","SEATTLE","1"
"35593","SEATTLE","1"
"467392","DETROIT","1"
"1650311","SEATTLE","1"
"3665961","SEATTLE","1"
"4221193","SEATTLE","1"
"48059","SEATTLE","1"
"4052280","RALEIGH","1"
"3347553","DIST","1"
"1196430","RALEIGH","1"
"1399306","RALEIGH","1"
"2467708","RALEIGH","1"
"3780466","RALEIGH","1"
"11702","RALEIGH","1"
"178703","RALEIGH","1"
"406071","RALEIGH","1"
"23334","RALEIGH","1"
"252537","RALEIGH","1"
"2392233","RALEIGH","1"
"35463","RALEIGH","2"
"547702","RALEIGH","1"
"2379993","RALEIGH","1"
"1389011","SEATTLE","1"
"1666080","SEATTLE","1"
"2334453","SEATTLE","1"
"4739265","SEATTLE","1"
"4106975","RALEIGH","1"
"3665751","RALEIGH","1"
"4037774","RALEIGH","1"
"1809212","RALEIGH","1"
"2169439","RALEIGH","1"
"1302314","RALEIGH","1"
"130161","RALEIGH","1"
"2846420","RALEIGH","1"
"4243375","RALEIGH","1"
"3698781","RALEIGH","1"
"4292104","RALEIGH","1"
"2175060","RALEIGH","1"
"50889","RALEIGH","1"
"131603","SEATTLE","1"
"3916476","SEATTLE","2"
"1506224","RALEIGH","1"
"4274911","RALEIGH","2"
"3717132","RALEIGH","1"
"29911","RALEIGH","1"
"1291545","RALEIGH","1"
"59616","RALEIGH","1"
"2474950","RALEIGH","1"
"180506","SEATTLE","1"
"37094","SEATTLE","1"
"79266","SEATTLE","1"
"3795477","SEATTLE","1"
"252993","SEATTLE","1"
"7214","RALEIGH","1"
"1347166","RALEIGH","1"
"336568","RALEIGH","1"
"42503","RALEIGH","1"
"1737136","RALEIGH","1"
"1350608","RALEIGH","1"
"3169826","RALEIGH","1"
"98877","RALEIGH","1"
"48052","RALEIGH","1"
"1397500","RALEIGH","1"
"2118651","RALEIGH","1"
"308122","RALEIGH","1"
"550691","RALEIGH","1"
"11690","RALEIGH","1"
"1802736","RALEIGH","1"
"373819","RALEIGH","1"
"349221","RALEIGH","1"
"4161794","RALEIGH","1"
"506159","RALEIGH","4187"
"27517","RALEIGH","3317"
"252896","RALEIGH","6441"
"186816","RALEIGH","2661"
"2464819","RALEIGH","3053"
"49438","RALEIGH","99"
"3599461","RALEIGH","223"
"11755","RALEIGH","70"
"3800284","RALEIGH","2"
"20862","RALEIGH","46"
"3878890","RALEIGH","8"
"954277","RALEIGH","282"
"26343","RALEIGH","42"
"3519955","RALEIGH","10"
"284531","RALEIGH","20"
"34414","RALEIGH","64"
"2405300","RALEIGH","82"
"1757740","RALEIGH","20"
"345463","RALEIGH","145"
"13762","RALEIGH","17"
"655336","RALEIGH","42"
"955705","RALEIGH","9"
"1885327","RALEIGH","15"
"2834558","RALEIGH","4"
"437437","RALEIGH","50"
"35921","RALEIGH","41"
"3331864","RALEIGH","2"
"3145867","RALEIGH","55"
"503768","RALEIGH","105"
"347436","RALEIGH","20"
"1395851","RALEIGH","74"
"196940","RALEIGH","8"
"3408334","RALEIGH","14"
"23751","RALEIGH","38"
"38020","RALEIGH","61"
"2228039","RALEIGH","9"
"3635386","RALEIGH","24"
"3158555","RALEIGH","11"
"2173675","RALEIGH","14"
"31763","RALEIGH","28"
"2882574","RALEIGH","11"
"3815930","RALEIGH","21"
"1619039","RALEIGH","17"
"3040903","RALEIGH","3"
"345462","RALEIGH","30"
"14678","RALEIGH","66"
"1000700","RALEIGH","14"
"2153696","RALEIGH","5"
"405693","RALEIGH","1388"
"406014","RALEIGH","2190"
"2130216","RALEIGH","12"
"531463","RALEIGH","3"
"1852612","RALEIGH","14"
"17118","RALEIGH","37"
"1596356","RALEIGH","91"
"4918","RALEIGH","111"
"27152","RALEIGH","28"
"1684664","RALEIGH","12"
"406656","RALEIGH","2"
"3753258","RALEIGH","4"
"1888191","RALEIGH","1"
"760267","RALEIGH","10"
"49781","RALEIGH","8"
"15254","RALEIGH","33"
"406892","RALEIGH","16"
"92030","RALEIGH","20"
"1754444","RALEIGH","4"
"4027941","RALEIGH","3"
"28415","RALEIGH","5"
"2037676","RALEIGH","32"
"20022","RALEIGH","11"
"3293680","RALEIGH","108"
"2374598","RALEIGH","1"
"35617","RALEIGH","23"
"4409","RALEIGH","21"
"2846269","RALEIGH","1"
"1867758","RALEIGH","8"
"3670002","RALEIGH","18"
"49101","RALEIGH","3"
"1843023","RALEIGH","66"
"377564","RALEIGH","1"
"4229193","RALEIGH","6"
"4146954","RALEIGH","13"
"83526","RALEIGH","8"
"1395848","RALEIGH","44"
"4125292","RALEIGH","2"
"63705","RALEIGH","55"
"3010454","RALEIGH","14"
"3355","RALEIGH","1"
"424778","RALEIGH","1"
"1349171","RALEIGH","8"
"308138","RALEIGH","12"
"35621","RALEIGH","27"
"2903049","RALEIGH","19"
"190876","RALEIGH","1"
"1666801","RALEIGH","32"
"2172277","RALEIGH","16"
"3687179","RALEIGH","4"
"32472","RALEIGH","12"
"1414","RALEIGH","47"
"989146","RALEIGH","26"
"308361","RALEIGH","25"
"3878491","RALEIGH","2"
"49104","RALEIGH","47"
"18156","RALEIGH","10"
"1704071","RALEIGH","5"
"10916","RALEIGH","17"
"2105040","RALEIGH","1"
"1391286","RALEIGH","7"
"4080779","RALEIGH","11"
"38371","RALEIGH","55"
"17932","ATLANTA","7"
"1759581","RALEIGH","1"
"2053919","RALEIGH","2"
"2254038","RALEIGH","22"
"43135","RALEIGH","4"
"1782710","RALEIGH","1"
"43833","RALEIGH","4"
"25084","RALEIGH","16"
"308134","RALEIGH","19"
"2846361","RALEIGH","10"
"4228963","RALEIGH","1"
"3532062","RALEIGH","6"
"11237","RALEIGH","32"
"1614459","RALEIGH","8"
"31095","RALEIGH","4"
"17895","RALEIGH","54"
"3859950","RALEIGH","20"
"10371","RALEIGH","7"
"42881","RALEIGH","55"
"37545","RALEIGH","14"
"26338","RALEIGH","3"
"3910482","RALEIGH","1"
"2465296","RALEIGH","29"
"1987","RALEIGH","4"
"43008","RALEIGH","12"
"3909797","RALEIGH","1"
"1783122","RALEIGH","7"
"46336","RALEIGH","3"
"1894433","RALEIGH","6"
"3730","RALEIGH","27"
"8067","RALEIGH","11"
"261014","RALEIGH","10"
"1840482","RALEIGH","2"
"46451","RALEIGH","7"
"1881965","RALEIGH","1"
"34270","RALEIGH","8"
"4243846","RALEIGH","3"
"2489289","RALEIGH","1"
"2308786","RALEIGH","2"
"17010","RALEIGH","59"
"2490911","DETROIT","4"
"7732","RALEIGH","18"
"1508422","RALEIGH","16"
"3254483","RALEIGH","2"
"450621","RALEIGH","19"
"10584","RALEIGH","39"
"24109","RALEIGH","12"
"30499","RALEIGH","13"
"40140","RALEIGH","48"
"297235","RALEIGH","4"
"1679113","RALEIGH","1"
"4154339","RALEIGH","3"
"3827261","RALEIGH","49"
"3971864","RALEIGH","8"
"3632463","RALEIGH","31"
"33822","RALEIGH","6"
"4027943","RALEIGH","2"
"3325","RALEIGH","17"
"2720","RALEIGH","8"
"18332","RALEIGH","1"
"1720635","RALEIGH","9"
"2026109","RALEIGH","5"
"3827260","RALEIGH","64"
"637888","RALEIGH","2"
"529703","RALEIGH","8"
"655304","RALEIGH","9"
"4243422","RALEIGH","3"
"13010","RALEIGH","14"
"3599742","RALEIGH","13"
"2989894","RALEIGH","3"
"6510","RALEIGH","3"
"22905","RALEIGH","19"
"27741","RALEIGH","2"
"248277","RALEIGH","15"
"190865","RALEIGH","5"
"337178","RALEIGH","47"
"423419","RALEIGH","11"
"53878","RALEIGH","6"
"1376928","RALEIGH","38"
"3335356","RALEIGH","2"
"1623390","RALEIGH","1"
"2149450","RALEIGH","1"
"45239","RALEIGH","2"
"36783","RALEIGH","6"
"88507","RALEIGH","2"
"20333","RALEIGH","8"
"2230196","RALEIGH","1"
"1000669","RALEIGH","4"
"872279","RALEIGH","8"
"2413","RALEIGH","10"
"39036","RALEIGH","2"
"3383087","RALEIGH","11"
"2639581","RALEIGH","14"
"36243","RALEIGH","4"
"431581","RALEIGH","7"
"3790468","RALEIGH","2"
"1321409","RALEIGH","9"
"407327","RALEIGH","9"
"95990","RALEIGH","39"
"445131","RALEIGH","2"
"3625853","SEATTLE","505"
"24516","SEATTLE","14"
"8719","SEATTLE","3"
"2251347","SEATTLE","2"
"2392006","SEATTLE","1"
"1619877","SEATTLE","2"
"27838","SEATTLE","2"
"347441","SEATTLE","1"
"7713","RALEIGH","13"
"3411968","RALEIGH","3"
"835212","RALEIGH","1"
"4121592","RALEIGH","5"
"1227004","RALEIGH","2"
"166177","RALEIGH","1"
"1596587","RALEIGH","14"
"3173271","RALEIGH","1"
"2148704","RALEIGH","1"
"11894","RALEIGH","8"
"662","RALEIGH","3"
"308231","RALEIGH","4"
"33129","RALEIGH","1"
"173152","RALEIGH","9"
"46779","RALEIGH","6"
"16928","RALEIGH","5"
"2111887","RALEIGH","1"
"3968523","RALEIGH","3"
"4146353","RALEIGH","2"
"39873","RALEIGH","2"
"224482","RALEIGH","5"
"224483","RALEIGH","16"
"1325","RALEIGH","20"
"2374136","RALEIGH","3"
"2464027","RALEIGH","1"
"7136","RALEIGH","7"
"248379","RALEIGH","10"
"40083","RALEIGH","6"
"8909","RALEIGH","1"
"51058","DETROIT","6"
"3532091","RALEIGH","4"
"4080781","RALEIGH","16"
"38137","RALEIGH","6"
"178123","RALEIGH","1"
"794287","RALEIGH","1"
"4381","RALEIGH","7"
"217495","RALEIGH","4"
"161408","RALEIGH","3"
"1020352","RALEIGH","8"
"175131","RALEIGH","11"
"3671861","RALEIGH","7"
"3862205","RALEIGH","1"
"3759241","RALEIGH","8"
"525363","RALEIGH","4"
"4055501","RALEIGH","3"
"308577","RALEIGH","3"
"3875838","RALEIGH","4"
"136575","RALEIGH","10"
"1693206","RALEIGH","1"
"406261","RALEIGH","3"
"4053195","RALEIGH","1"
"1097702","RALEIGH","4"
"1347009","RALEIGH","1"
"2031546","RALEIGH","9"
"47444","RALEIGH","3"
"512672","RALEIGH","1"
"1880656","RALEIGH","3"
"308224","RALEIGH","2"
"3159399","RALEIGH","7"
"17389","RALEIGH","6"
"111402","RALEIGH","6"
"1668793","RALEIGH","4"
"3631511","RALEIGH","3"
"286707","RALEIGH","3"
"5978","RALEIGH","14"
"496013","RALEIGH","11"
"4137862","RALEIGH","1"
"446742","RALEIGH","4"
"3764499","RALEIGH","5"
"1688268","RALEIGH","1"
"88543","RALEIGH","2"
"1226917","RALEIGH","6"
"13792","RALEIGH","6"
"15346","RALEIGH","1"
"1280650","RALEIGH","14"
"13888","RALEIGH","3"
"459982","RALEIGH","17"
"3909931","SEATTLE","1"
"8950","SEATTLE","1"
"1641502","SEATTLE","5"
"2251350","SEATTLE","1"
"48789","SEATTLE","15"
"31142","SEATTLE","1"
"4142744","SEATTLE","1"
"45996","RALEIGH","36"
"1802722","RALEIGH","15"
"20042","RALEIGH","15"
"25460","RALEIGH","1"
"8392","RALEIGH","2"
"463760","RALEIGH","3"
"3862394","RALEIGH","7"
"178121","RALEIGH","2"
"102995","RALEIGH","7"
"107052","RALEIGH","1"
"18158","RALEIGH","4"
"2147330","RALEIGH","4"
"667293","RALEIGH","12"
"1629656","RALEIGH","2"
"1773941","RALEIGH","1"
"407047","RALEIGH","3"
"3982214","RALEIGH","2"
"3671857","RALEIGH","11"
"2882239","RALEIGH","2"
"406823","RALEIGH","2"
"3411883","RALEIGH","1"
"50155","RALEIGH","3"
"43725","RALEIGH","2"
"441124","RALEIGH","10"
"84872","RALEIGH","2"
"3076896","RALEIGH","2"
"2889536","RALEIGH","1"
"274313","RALEIGH","1"
"2131536","RALEIGH","6"
"41138","RALEIGH","4"
"1597119","RALEIGH","3"
"28204","RALEIGH","8"
"405085","RALEIGH","3"
"225252","RALEIGH","1"
"34811","RALEIGH","8"
"3625743","RALEIGH","11"
"2965671","RALEIGH","1"
"84365","RALEIGH","2"
"49022","RALEIGH","3"
"457295","RALEIGH","5"
"6014557","RALEIGH","1"
"9306","RALEIGH","1"
"3875840","RALEIGH","1"
"603762","RALEIGH","2"
"489525","RALEIGH","1"
"35525","RALEIGH","1"
"1302405","RALEIGH","2"
"203309","RALEIGH","2"
"531190","RALEIGH","12"
"161195","RALEIGH","5"
"1018723","RALEIGH","1"
"285928","RALEIGH","6"
"49345","RALEIGH","19"
"460001","RALEIGH","1"
"3784259","RALEIGH","1"
"3276511","RALEIGH","3"
"431579","RALEIGH","4"
"10115","DETROIT","1"
"23728","RALEIGH","5"
"53970","RALEIGH","1"
"1439","RALEIGH","1"
"2405286","RALEIGH","1"
"855032","RALEIGH","11"
"2484310","RALEIGH","8"
"25598","RALEIGH","2"
"3579699","RALEIGH","1"
"161328","RALEIGH","8"
"4002745","RALEIGH","1"
"8093","RALEIGH","2"
"1319896","RALEIGH","3"
"440353","RALEIGH","2"
"3987332","RALEIGH","1"
"1867759","RALEIGH","1"
"184805","RALEIGH","1"
"2834053","RALEIGH","6"
"1289634","RALEIGH","1"
"440398","RALEIGH","12"
"66076","SEATTLE","1"
"12370","SEATTLE","1"
"4332773","SEATTLE","1"
"33169","SEATTLE","1"
"35708","SEATTLE","1"
"44934","SEATTLE","2"
"261015","SEATTLE","2"
"77132","SEATTLE","2"
"190273","RALEIGH","3"
"487925","RALEIGH","4"
"456660","RALEIGH","1"
"31264","RALEIGH","1"
"1704418","RALEIGH","4"
"308217","RALEIGH","11"
"1313866","RALEIGH","7"
"2271429","RALEIGH","3"
"1669895","RALEIGH","11"
"1349263","RALEIGH","12"
"284904","RALEIGH","29"
"2972504","RALEIGH","5"
"2972515","RALEIGH","5"
"47542","RALEIGH","1"
"3786437","RALEIGH","5"
"3878893","RALEIGH","12"
"174773","RALEIGH","4"
"422674","RALEIGH","2"
"4200874","SANAN","1"
"31523","DETROIT","6"
"3335354","SEATTLE","1"
"14881","SEATTLE","1"
"50273","SEATTLE","1"
"40930","SEATTLE","2"
"3519956","SEATTLE","4"
"4055933","SEATTLE","2"
"172208","SEATTLE","1"
"350961","DIST","3"
"160862","DIST","4"
"431605","DIST","1"
"1435537","RALEIGH","3"
"44615","RALEIGH","5"
"92754","RALEIGH","1"
"1802709","RALEIGH","5"
"2188278","RALEIGH","1"
"47501","RALEIGH","7"
"28856","RALEIGH","8"
"2111689","RALEIGH","2"
"343940","RALEIGH","4"
"4158578","RALEIGH","1"
"45138","RALEIGH","4"
"3771505","RALEIGH","1"
"3576571","RALEIGH","3"
"2886851","RALEIGH","4"
"495665","RALEIGH","4"
"24176","RALEIGH","2"
"3067515","RALEIGH","4"
"3871289","RALEIGH","2"
"4076386","RALEIGH","1"
"36865","RALEIGH","2"
"998868","RALEIGH","2"
"6418","RALEIGH","15"
"51064","RALEIGH","13"
"406053","RALEIGH","1345"
"405852","RALEIGH","1980"
"2939300","RALEIGH","6"
"24512","RALEIGH","11"
"5259","RALEIGH","8"
"290701","RALEIGH","25"
"100531","RALEIGH","1"
"3994911","RALEIGH","17"
"21967","RALEIGH","39"
"329","RALEIGH","31"
"5736","RALEIGH","84"
"48016","RALEIGH","3"
"1399383","RALEIGH","35"
"59451","RALEIGH","18"
"2178029","RALEIGH","2"
"4160879","RALEIGH","55"
"2147672","RALEIGH","25"
"16217","RALEIGH","67"
"41545","RALEIGH","138"
"48134","RALEIGH","20"
"3924565","RALEIGH","66"
"15728","RALEIGH","55"
"161103","RALEIGH","53"
"4919","RALEIGH","15"
"8197","RALEIGH","3"
"2880415","RALEIGH","2"
"220380","RALEIGH","13"
"152126","RALEIGH","43"
"3550581","RALEIGH","3"
"460053","RALEIGH","17"
"2050854","RALEIGH","1"
"3973941","RALEIGH","4"
"4055932","RALEIGH","2"
"32103","RALEIGH","37"
"6134","RALEIGH","179"
"760340","RALEIGH","48"
"989145","RALEIGH","8"
"26008","RALEIGH","10"
"35547","RALEIGH","14"
"53927","RALEIGH","11"
"11549","RALEIGH","29"
"14124","RALEIGH","22"
"1923926","RALEIGH","34"
"4146952","RALEIGH","7"
"3624978","RALEIGH","11"
"1664239","RALEIGH","2"
"2350645","RALEIGH","2"
"2150061","RALEIGH","9"
"3527677","RALEIGH","1"
"3103604","RALEIGH","2"
"3549208","RALEIGH","16"
"3383055","RALEIGH","6"
"1097487","RALEIGH","8"
"37270","RALEIGH","4"
"2397636","RALEIGH","36"
"406051","RALEIGH","1"
"5392","RALEIGH","24"
"34563","RALEIGH","10"
"3159402","RALEIGH","24"
"22705","RALEIGH","7"
"3383063","RALEIGH","2"
"4116200","RALEIGH","2"
"46315","RALEIGH","3"
"336876","RALEIGH","10"
"3449178","RALEIGH","2"
"2435961","RALEIGH","7"
"3971884","RALEIGH","1"
"2465254","RALEIGH","22"
"1399148","RALEIGH","31"
"34847","RALEIGH","9"
"49357","RALEIGH","62"
"230945","RALEIGH","2"
"41510","RALEIGH","17"
"3687298","RALEIGH","1"
"25676","RALEIGH","17"
"44879","RALEIGH","37"
"3869589","RALEIGH","2"
"1391206","RALEIGH","28"
"3610926","RALEIGH","2"
"2191343","RALEIGH","3"
"3862390","RALEIGH","1"
"272547","RALEIGH","12"
"3565138","RALEIGH","6"
"7097","RALEIGH","2"
"517954","RALEIGH","1"
"1356195","RALEIGH","6"
"405678","RALEIGH","8"
"69185","RALEIGH","16"
"248284","RALEIGH","4"
"2939326","RALEIGH","6"
"14739","RALEIGH","4"
"3985414","RALEIGH","6"
"247736","RALEIGH","5"
"2245","RALEIGH","6"
"40296","RALEIGH","9"
"28404","RALEIGH","2"
"178115","RALEIGH","6"
"3797319","RALEIGH","2"
"39197","RALEIGH","8"
"498143","RALEIGH","6"
"3169269","RALEIGH","1"
"3416015","RALEIGH","2"
"10694","RALEIGH","58"
"1388742","RALEIGH","8"
"25313","RALEIGH","24"
"3642649","RALEIGH","2"
"4083891","RALEIGH","3"
"13153","RALEIGH","21"
"2191335","RALEIGH","24"
"1894426","RALEIGH","35"
"54604","RALEIGH","4"
"47442","RALEIGH","2"
"16402","RALEIGH","10"
"436970","RALEIGH","3"
"3443805","RALEIGH","1"
"44194","RALEIGH","1"
"406555","RALEIGH","5"
"3921","RALEIGH","9"
"3631921","RALEIGH","3"
"2396544","RALEIGH","7"
"28452","RALEIGH","3"
"490815","RALEIGH","3"
"531214","RALEIGH","14"
"4129863","RALEIGH","6"
"45481","RALEIGH","3"
"3599240","RALEIGH","5"
"2153683","RALEIGH","5"
